"match_id","puuid","challenger","galaxy","placement","game_datetime","Astro","Chrono","DarkStar","Set3_Celestial","Set3_Mystic","Sniper","Vanguard","Cybernetic","Infiltrator","ManaReaver","Battlecast","Blaster","Set3_Brawler","Rebel","Starship","Demolitionist","Mercenary","Set3_Blademaster","Paragon","Protector","Set3_Sorcerer","StarGuardian","MechPilot","SpacePirate"
"NA1_3573942494","Oc2k0gxa1ZwOIVoIb3tBjBs0k2-j8nlyX06VxDfhyk8yIGVEIasVe2XG8ULRL83GXmXTjZPB4sT6jA",1,"Manatee's Delight",3,2020-09-13 23:34:34,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573942494","CnUlmElyR3cZ1VKWgWRP6GrkU9RP4ZDxHzk-CNCk6zF_KWylYvfVaE0Q2xW2owwT2zjX88pcS0cKkg",0,"Manatee's Delight",4,2020-09-13 23:34:34,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3573942494","iEYx4QK2caA90BogMwEgyy5kakmAv144yFY0A0HTiJrbJXjH8C2hggvdltMYoiNT2CYa5v162wiCIw",0,"Manatee's Delight",5,2020-09-13 23:34:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3573942494","MthEJx1mf-oj56ciX2B-GhB6cdoubBf30QOPTm6Ykj3DWtC6ri2Aq7_fKtb7V4ZZRH9ls5XxPhq2Ow",1,"Manatee's Delight",6,2020-09-13 23:34:34,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3573942494","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Manatee's Delight",7,2020-09-13 23:34:34,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573942494","8hhhy4pTcJc1JJ0W1PFwiUAa19EFMriP_OUpQBjH7w2UWRrOkrWkIky8z1jR0-3Hzk4ojzMb0Rpy4A",0,"Manatee's Delight",8,2020-09-13 23:34:34,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"NA1_3573953318","ub8hE-afJV2ZA9RLLlj2IfzuU5DaaLSXz0Cbb89Qs6-AW7qWRED9g_pnc97hZjqneMEHA1J7RyVMlA",1,"Trade Sector",1,2020-09-13 23:46:24,1,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573953318","w0maPzlifTWEHM5FDUwy1H_x5qvvJriSJK3jEQODVKGzOnq7D7Ov1VGXiBOlo8W3jw3SaBgkdN9LXg",0,"Trade Sector",2,2020-09-13 23:46:24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0
"NA1_3573953318","R_351ndKsrIVDzZoA6DCEEIx-VWRpWCAz3BUhBHE33oFM7sGtZavukg3C5RdPzenP7l1-qiYITEy_Q",0,"Trade Sector",3,2020-09-13 23:46:24,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"NA1_3573953318","yRinOu6akzTDEsfox3z92Y6R4cgNLKFyN1KrDbDooekuu48RnOJu2ioE6l1waheQjafX0BmTQpi4_Q",0,"Trade Sector",4,2020-09-13 23:46:24,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2
"NA1_3573953318","YPJAFsgbgw46VIYkcjr2jhAR_JuW7ikgUYP3V4o4oOc1f8nOzbrZXVe6I0laGrgugR2fPcHT4JEfug",0,"Trade Sector",5,2020-09-13 23:46:24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"NA1_3573953318","mMmYKBiZdq1wunDDz4tSjQLOWdFRTUyrPHjm9DxkP4hVAvEVy4OLOUpPkIXlasT83xSgZEas0NMARQ",0,"Trade Sector",6,2020-09-13 23:46:24,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"NA1_3573953318","0w9BZg9q9lYWT7FamudfsYH76zkNAamJD2Z3YIyKSmn6tCSCPSlewdHJkzlVLUOgYv0HvaoLADzqSg",0,"Trade Sector",7,2020-09-13 23:46:24,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NA1_3573953318","dgH9utdIKCxnT5DeF1D0UsovyAj-GwPd2KR37cTlrdQyqBJKsM_ZAgiZ0WqdEDh7Tagzc7JJCh1r4g",0,"Trade Sector",8,2020-09-13 23:46:24,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573926635","JqgBQJuyGAaArodABn3IAROW7ooGnRG8kPiQFGhpcWkehxZQXy___TP2Fw3hJG4yB8uE4xQ_VwM4nw",0,"Manatee's Delight",1,2020-09-13 23:59:35,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3573926635","pNn2DVHKPuJxvCYMJluLW3EXYXFJhmTOYAUbgOVsLrFrmmgolbaL__hQOSSgloU97xt3AoNCwgoTig",1,"Manatee's Delight",2,2020-09-13 23:59:35,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573926635","INdEiajckF2VqDWkbnB4n2FB-Z8iqf4vBAoZJbyRuH2hIEqFSShJi5Lho7Y92n9bqUp9tJWpos9z1Q",0,"Manatee's Delight",3,2020-09-13 23:59:35,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3573926635","E9vhtL_T6i81fD7EmWshNbUUNuf_gstpkSUI17IcbLW43eFbpdGGuUBzSIbJqtiUXZ3fU-zVw2fg0A",0,"Manatee's Delight",4,2020-09-13 23:59:35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3573926635","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Manatee's Delight",5,2020-09-13 23:59:35,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0
"NA1_3573926635","UF_I7zrdFu84TkL7y8_KUZaQEMl71j3LoH8o6_l5UtEpSP2lQAiZ4AQxfamROpI_BPZpIzflgJNIdA",0,"Manatee's Delight",6,2020-09-13 23:59:35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3573926635","UM7RILkilsglfCsZpNk-e6QOJP4KJoD3BmJdIwY4DBVrurhLn8-OGQ9TLkn4TXDwXHZFSGGwFmQ1gA",0,"Manatee's Delight",7,2020-09-13 23:59:35,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"NA1_3573926635","8hhhy4pTcJc1JJ0W1PFwiUAa19EFMriP_OUpQBjH7w2UWRrOkrWkIky8z1jR0-3Hzk4ojzMb0Rpy4A",0,"Manatee's Delight",8,2020-09-13 23:59:35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3574020215","mQEL_pPsWVCa_PcZgby8dS3cS_J6wTLRPCwXE1joAUO-zUWAeXjDXU0zeNSjMl7SMk_wYQR8KsSTZQ",1,"Normal Game",1,2020-09-14 00:29:42,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574020215","w0maPzlifTWEHM5FDUwy1H_x5qvvJriSJK3jEQODVKGzOnq7D7Ov1VGXiBOlo8W3jw3SaBgkdN9LXg",0,"Normal Game",2,2020-09-14 00:29:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3574020215","xc6EBuXkoFQmP_QVAo4ypbApt-1PIHK-zNrcKUNDuxW6geBPf9_FaoOWAPwAN8vNO7cpkucfBhMvdA",0,"Normal Game",3,2020-09-14 00:29:42,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3574020215","Y6BZITbxko81ucjmclUaApzbcSYR6x0agpjSi4UZ4CHrxi-QtBPfrPZ9StLVMT8BeBI0tT1olCv_PA",0,"Normal Game",4,2020-09-14 00:29:42,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574020215","8hhhy4pTcJc1JJ0W1PFwiUAa19EFMriP_OUpQBjH7w2UWRrOkrWkIky8z1jR0-3Hzk4ojzMb0Rpy4A",0,"Normal Game",5,2020-09-14 00:29:42,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574020215","zz7nbQcyaPn7nvqLJYEsLwn-SWCW7B7RZpoy5datgtIXp5jsjjAYf7XlUoBrvP62fprOMFl4orvqDA",0,"Normal Game",6,2020-09-14 00:29:42,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574020215","2KRGmUigWwXmeWSRflt76CgS5r9UNnaxY_zj2QeLCT0nX6HyjnnO274pWy7whq7PwUIOkZTXknnVPw",0,"Normal Game",7,2020-09-14 00:29:42,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0
"NA1_3574020215","wEejn9MDLRFZUV1qEAmsVFG3EPDF2WV1lF-L6lM8TQBIuYxWe6WpscXMVMPTEOqj_3RrhJGJIjcJDA",0,"Normal Game",8,2020-09-14 00:29:42,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574056228","BHwWIvOdCEsud-jyH9jOBD8LN-P43D3e7rEuv3e7B91tgNFcMYUtbnIpCVb0MyOjZkmiNBO35QvYKA",1,"Superdense Galaxy",1,2020-09-14 01:16:34,0,2,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574056228","E9vhtL_T6i81fD7EmWshNbUUNuf_gstpkSUI17IcbLW43eFbpdGGuUBzSIbJqtiUXZ3fU-zVw2fg0A",0,"Superdense Galaxy",2,2020-09-14 01:16:34,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NA1_3574056228","15IjVYM32I9pzmx9nk-jUpU7n8yUUsTf7i1GH6pw4l4WEDi9rKK-5YH3AQpLGmx4E4uk4diD_Wnq4Q",0,"Superdense Galaxy",3,2020-09-14 01:16:34,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
"NA1_3574056228","rguh3QXrnIZ6chNEiuvTvNHfAHzrOVfjxWRGJFrla4qJrcs1biQLkRHPjEXgqd9gB8NJ13vbdTeFvg",0,"Superdense Galaxy",4,2020-09-14 01:16:34,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3574056228","mQEL_pPsWVCa_PcZgby8dS3cS_J6wTLRPCwXE1joAUO-zUWAeXjDXU0zeNSjMl7SMk_wYQR8KsSTZQ",1,"Superdense Galaxy",5,2020-09-14 01:16:34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0
"NA1_3574056228","INdEiajckF2VqDWkbnB4n2FB-Z8iqf4vBAoZJbyRuH2hIEqFSShJi5Lho7Y92n9bqUp9tJWpos9z1Q",0,"Superdense Galaxy",6,2020-09-14 01:16:34,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574056228","ujjHTLtS8SfNP_L34ObIciXN4grQ8HbfUP_RqbLPOIOQt1qHFe9VWDWf8llKXXZA2BEqcEsGRkOpDw",0,"Superdense Galaxy",7,2020-09-14 01:16:34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"NA1_3574056228","Pe9WDToi1QTSPaM_kLuAfoIVAS0ryyvGYKRkWWl9OvrliSWGeS0EHdkJvcDvEXAJhVY3tfYLzLhGdA",0,"Superdense Galaxy",8,2020-09-14 01:16:34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"NA1_3574059900","zz7nbQcyaPn7nvqLJYEsLwn-SWCW7B7RZpoy5datgtIXp5jsjjAYf7XlUoBrvP62fprOMFl4orvqDA",0,"Big Bang",1,2020-09-14 01:23:19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3574059900","-4cX5ovTsp_u_WGQG_Axz4kCpvA7gQPN_AMswo3I_v_vRDYT6mUH3Yq-cOIqxGS9LOFm0jy3mwtUgg",0,"Big Bang",2,2020-09-14 01:23:19,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3574059900","L7BhIfvSuA60yFlkMt1Y19OOj2COEBgXIuEV3vLvWTiZdWJazwHf4OMhTg33O3Ml9QV9JA7c72tu8Q",0,"Big Bang",3,2020-09-14 01:23:19,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3574059900","6JgQJlLT91XPGEOmHWY5hMVa9EPLvwRdNA15WBL18JA4AmG3DGV7rMJlWSXOGOH4Y5sYO30zThgdIA",1,"Big Bang",4,2020-09-14 01:23:19,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574059900","YV-ouYDc2e8OLWsBR1gdNqX1NMYNnSgReEcoORY4z5fi1g6kpGR2HyzdWh7ajpH42vzdkMzh4FKJyA",0,"Big Bang",5,2020-09-14 01:23:19,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
"NA1_3574059900","IXRIbELDF8lA7Kie072cTUctIbX1w4lM5lGvugMaXj2V4Xqv_-7wVsiCu-v6CPRMYezf0s0Ue_0N0Q",0,"Big Bang",6,2020-09-14 01:23:19,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574059900","c-iyQVWMKmrAA4zt4xFn4COdDHQYXjA6vLaViwFbW-hUMenDiQRNW9BwVIThU4HdSXwoWl_qPk3z0Q",0,"Big Bang",7,2020-09-14 01:23:19,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3574059900","IbxthcV5xnEptFbvQVU0ylpU_bcLM09rhwqUrV0kqw5AQa5YOGsPtNL9WMjU6VlbZ6ZQ8J34ieJEjA",0,"Big Bang",8,2020-09-14 01:23:19,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"NA1_3574081217","slxOMWfSWZhxtqpwDyAWOwwWsyeCV7dMYt_PnXFXbyKf-JJIniagvTuv0Sp7zdltROsLljwPswaimg",0,"Superdense Galaxy",1,2020-09-14 01:35:02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0
"NA1_3574081217","SzBeF9s0ZfA2CBxvBM4pu7OFiRqDP9WI3SL9cRuwwHeeqoH_LCiD-2mEuayWTWScLSkrAfkAKsXhBw",1,"Superdense Galaxy",2,2020-09-14 01:35:02,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,2
"NA1_3574081217","S_YxJAMwoX-yzbV0HV9VAevsedM4Gea-ohB8q8r0lYmexTiwJnyR-KIFOTX-gb8iMQWBqFjaqAUnag",0,"Superdense Galaxy",3,2020-09-14 01:35:02,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3574081217","wVGILQIhr-SSfGiqYaCd2tOhl1YSjzAtihroVnt9CxrF2xL_54TEu8MuHjv-Y0TtQlnUawiM4uDWKw",0,"Superdense Galaxy",4,2020-09-14 01:35:02,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0
"NA1_3574081217","-aDCRIFYj9dUSbPKlTDq4s1E9n9Sg6WL8Ez-XVgPqfYUcTH9FUDKUZIETbcwkj2eQqRfHmiWKI6M7Q",0,"Superdense Galaxy",5,2020-09-14 01:35:02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3574081217","X_iGYkGwkizlomxwd8qXjuu63nn-p4F0amG3t6fMaZGj2aeDbdb1v6_-Sr4zgwMbX02hsYQ0zPTtSQ",0,"Superdense Galaxy",6,2020-09-14 01:35:02,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"NA1_3574081217","pO2tJQ4L5djEmA_iWSykws_L6A568Cv1EeDBsZPQ0KgEJ2pOr9YXp0UF3MmgyFPegQ2oxe3Vi07omg",0,"Superdense Galaxy",7,2020-09-14 01:35:02,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"NA1_3574081217","GdMreud8bPC50yo3sir677cMr1Nzs5_7_-7AOXMm9chuXz9Xggw7yp_rX9RtV79RVctdUEV4XQgNhA",0,"Superdense Galaxy",8,2020-09-14 01:35:02,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"NA1_3574071828","xWbE-CI4ljVxrG3GYIxffppbyiLooH3_hnzaxB2JzzdERTal_kJ_v4jsxZ09KAC6hBCJTtEXAlJI2A",0,"Salvage World",1,2020-09-14 01:36:43,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574071828","sUKMT11aFfoxIjNAvRKiaiBrH-cGbZlqshOVSlQyy7oFsheAw0LsW-CqOKGdhhfCK6_1JjNR2Xas9Q",1,"Salvage World",2,2020-09-14 01:36:43,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574071828","MjvstBvUeXCRsyCUcfDwujXONR68_Gcp5Xx9V8EF0BEKKhHzSHQz2LfAt6Gu47FAfN2AxKMJF0Md7g",0,"Salvage World",3,2020-09-14 01:36:43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3574071828","UF_I7zrdFu84TkL7y8_KUZaQEMl71j3LoH8o6_l5UtEpSP2lQAiZ4AQxfamROpI_BPZpIzflgJNIdA",0,"Salvage World",4,2020-09-14 01:36:43,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574071828","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Salvage World",5,2020-09-14 01:36:43,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0
"NA1_3574071828","gkqQ7TE9feTjwz3rFDA8YX0lKc9HvYvEJor8LjDsmazno3sK98yvSUUQHAwYVUNfpv1BqJhT6lwjgw",0,"Salvage World",6,2020-09-14 01:36:43,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3574071828","i9GUo_s6aNPfQ4_n9NLIITwQxnVPhfkZgCdDbeV85l-HjzMliMxJoqzT0xgqmVi0VqBkiMHTd5imtA",0,"Salvage World",7,2020-09-14 01:36:43,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574071828","jCeFZs9zKavo-u-IrYoa48G2yPjRSMNznhERTAAM2L4JTdIlOTMAnY9WM1TrZ8fZroldNkuDL8owOg",0,"Salvage World",8,2020-09-14 01:36:43,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0
"NA1_3574112382","pGm1tSccH4SvjtIwSuAEX9q3hwR24rkibS0nfOz30evLcX86l14xJ2-_U9y7a2vbbk3sGow6GkTHPw",0,"Manatee's Delight",1,2020-09-14 01:50:45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,0,0,0,2
"NA1_3574112382","8hhhy4pTcJc1JJ0W1PFwiUAa19EFMriP_OUpQBjH7w2UWRrOkrWkIky8z1jR0-3Hzk4ojzMb0Rpy4A",0,"Manatee's Delight",2,2020-09-14 01:50:45,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0
"NA1_3574112382","mQEL_pPsWVCa_PcZgby8dS3cS_J6wTLRPCwXE1joAUO-zUWAeXjDXU0zeNSjMl7SMk_wYQR8KsSTZQ",1,"Manatee's Delight",3,2020-09-14 01:50:45,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574112382","-HuFjdPWXrEDSs3xsbkYD0u6ttEMdwpVXjPwElEQqsxgMsEngOWqwyAzIuG3LzUArvaBhNl92OqPQw",0,"Manatee's Delight",4,2020-09-14 01:50:45,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3574112382","INdEiajckF2VqDWkbnB4n2FB-Z8iqf4vBAoZJbyRuH2hIEqFSShJi5Lho7Y92n9bqUp9tJWpos9z1Q",0,"Manatee's Delight",5,2020-09-14 01:50:45,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574112382","rguh3QXrnIZ6chNEiuvTvNHfAHzrOVfjxWRGJFrla4qJrcs1biQLkRHPjEXgqd9gB8NJ13vbdTeFvg",0,"Manatee's Delight",6,2020-09-14 01:50:45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0
"NA1_3574112382","LtzMP3tnGchad3s1H4hWukuacLkhaIThSAlXFIYQdpn_sQh2Ijc5up8JaPvrI6ftF3ssUNLwlEbm_w",0,"Manatee's Delight",7,2020-09-14 01:50:45,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574112382","IbxthcV5xnEptFbvQVU0ylpU_bcLM09rhwqUrV0kqw5AQa5YOGsPtNL9WMjU6VlbZ6ZQ8J34ieJEjA",0,"Manatee's Delight",8,2020-09-14 01:50:45,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574075406","E9vhtL_T6i81fD7EmWshNbUUNuf_gstpkSUI17IcbLW43eFbpdGGuUBzSIbJqtiUXZ3fU-zVw2fg0A",0,"Trade Sector",1,2020-09-14 01:57:59,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3574075406","5XntdLiTl-NOfi8cKMII2GqYW5nZExfpqjDe3vZCeD_XrjD6O_BTFBI0AU2IkX6lYDOAIOLX0tnyIA",0,"Trade Sector",2,2020-09-14 01:57:59,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574075406","6JgQJlLT91XPGEOmHWY5hMVa9EPLvwRdNA15WBL18JA4AmG3DGV7rMJlWSXOGOH4Y5sYO30zThgdIA",1,"Trade Sector",3,2020-09-14 01:57:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3574075406","OVxyuy3Ifpx3xCO1NPF0FAL1ZE8pAhNwzHGLoTTi7L5eXiLlWep7t-8LhTbwH28aTDu47VFgbVTNMw",0,"Trade Sector",4,2020-09-14 01:57:59,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"NA1_3574075406","YPJAFsgbgw46VIYkcjr2jhAR_JuW7ikgUYP3V4o4oOc1f8nOzbrZXVe6I0laGrgugR2fPcHT4JEfug",0,"Trade Sector",5,2020-09-14 01:57:59,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574075406","BHwWIvOdCEsud-jyH9jOBD8LN-P43D3e7rEuv3e7B91tgNFcMYUtbnIpCVb0MyOjZkmiNBO35QvYKA",1,"Trade Sector",6,2020-09-14 01:57:59,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574075406","MthEJx1mf-oj56ciX2B-GhB6cdoubBf30QOPTm6Ykj3DWtC6ri2Aq7_fKtb7V4ZZRH9ls5XxPhq2Ow",1,"Trade Sector",7,2020-09-14 01:57:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
"NA1_3574075406","HrnwV7c4VCsi-gVPeGhHYmoJMoQyJd5-RWQ0HuwJnIUMCMQqzZHdFMOuPH_GVnSKgp6cX-5pAiVUQA",0,"Trade Sector",8,2020-09-14 01:57:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
"NA1_3574210365","R_351ndKsrIVDzZoA6DCEEIx-VWRpWCAz3BUhBHE33oFM7sGtZavukg3C5RdPzenP7l1-qiYITEy_Q",0,"Plunder Planet",1,2020-09-14 02:27:42,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"NA1_3574210365","4TVAv4zkvzDDdQzUNpeWartQ5tleIOxoM4qaAiIXoGyYDYCIXQSvMICw-89vNTeqcaTmdacSjqZPcg",0,"Plunder Planet",2,2020-09-14 02:27:42,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574210365","INdEiajckF2VqDWkbnB4n2FB-Z8iqf4vBAoZJbyRuH2hIEqFSShJi5Lho7Y92n9bqUp9tJWpos9z1Q",0,"Plunder Planet",3,2020-09-14 02:27:42,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"NA1_3574210365","MthEJx1mf-oj56ciX2B-GhB6cdoubBf30QOPTm6Ykj3DWtC6ri2Aq7_fKtb7V4ZZRH9ls5XxPhq2Ow",1,"Plunder Planet",4,2020-09-14 02:27:42,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3574210365","ld10uWPN7D6BsOPGU6mEngb2vTRx0Wcj1OtxMfdZM2GHDtYPWZ4bP3xdM7dO8KHv__V-S1apHCYZ1A",0,"Plunder Planet",5,2020-09-14 02:27:42,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3574210365","w0maPzlifTWEHM5FDUwy1H_x5qvvJriSJK3jEQODVKGzOnq7D7Ov1VGXiBOlo8W3jw3SaBgkdN9LXg",0,"Plunder Planet",6,2020-09-14 02:27:42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"NA1_3574210365","18WKuq2z5pSt5xda-P7W8_RoyH_FM6XRHLcVFjqkb3AXJvWEmAcmZ0ZPIYdlhSaxG2Fx3EGNTpnQXA",0,"Plunder Planet",7,2020-09-14 02:27:42,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3574210365","mQEL_pPsWVCa_PcZgby8dS3cS_J6wTLRPCwXE1joAUO-zUWAeXjDXU0zeNSjMl7SMk_wYQR8KsSTZQ",1,"Plunder Planet",8,2020-09-14 02:27:42,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
